Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure,WindSpeed_50m
2011,10,Kabhre,12.850967741935484,6.07,17.45709677419355,9.572258064516127,9.656774193548388,78.18903225806451,1.6248387096774193
2011,11,Kabhre,9.190666666666663,0.98,14.195666666666666,5.851333333333333,7.201666666666667,78.22166666666666,1.503
2011,12,Kabhre,,1.03,12.548387096774194,2.772903225806451,4.002580645161291,78.16064516129032,1.732258064516129
2012,1,Kabhre,2.958387096774193,10.89,9.26,-1.118064516129032,3.333548387096774,77.97645161290322,2.07741935483871
2012,2,Kabhre,6.756896551724138,4.46,13.707931034482758,1.9555172413793105,3.506551724137931,77.94827586206897,2.5458620689655174
2012,3,Kabhre,10.05225806451613,7.52,17.2958064516129,4.2945161290322575,3.5306451612903227,77.96870967741935,2.650645161290323
2012,4,Kabhre,14.550666666666666,10.07,21.229,8.259,5.701666666666667,77.94266666666667,3.137
2012,5,Kabhre,18.23064516129032,26.1,24.786129032258064,11.809354838709677,6.341935483870968,77.84290322580645,2.770322580645161
2012,6,Kabhre,20.05433333333333,68.38,25.473,15.206,10.767333333333331,77.49533333333333,2.6383333333333336
2012,7,Kabhre,18.30516129032258,271.18,22.171935483870968,15.223548387096775,14.626774193548387,77.56129032258065,2.243870967741936
2012,8,Kabhre,17.60290322580645,221.81,21.322903225806453,14.55516129032258,14.370322580645162,77.75064516129032,1.941290322580645
2012,9,Kabhre,,243.31,20.041,13.098999999999998,12.904666666666666,77.981,1.822
2012,10,Kabhre,11.570645161290322,19.49,16.79290322580645,7.879354838709677,7.801935483870968,78.20483870967742,1.907741935483871
2012,11,Kabhre,7.944999999999999,5.42,14.046666666666663,3.97,4.690333333333333,78.12566666666666,1.9586666666666663
2012,12,Kabhre,6.113225806451613,0.0,13.166129032258064,1.867741935483871,3.338387096774193,78.06161290322581,2.2870967741935484
2013,1,Kabhre,3.729032258064516,8.120000000000001,11.101935483870967,-0.984516129032258,2.476774193548388,78.05935483870968,2.4035483870967744
2013,2,Kabhre,6.635357142857143,39.41,13.821785714285712,1.2085714285714286,3.565714285714286,78.16892857142857,2.4625
2013,3,Kabhre,11.09,14.830000000000002,18.32258064516129,5.342903225806452,4.73258064516129,78.09258064516129,2.829354838709677
2013,4,Kabhre,14.052333333333332,28.66,20.499,8.356666666666666,6.031666666666666,77.938,2.920333333333333
2013,5,Kabhre,17.13806451612903,106.55,23.456774193548387,11.57967741935484,7.291935483870968,77.7567741935484,2.5529032258064515
2013,6,Kabhre,18.014666666666667,245.76,22.532,14.171333333333331,13.182333333333332,77.65133333333333,2.0123333333333333
2013,7,Kabhre,18.080645161290324,188.27,21.97483870967742,14.88516129032258,14.749354838709678,77.57870967741935,2.092258064516129
2013,8,Kabhre,17.180967741935483,307.51,20.713548387096772,14.224193548387095,14.111290322580643,77.76322580645162,1.842258064516129
2013,9,Kabhre,16.131666666666668,162.14,20.01033333333333,13.003333333333332,12.817,77.944,1.914
2013,10,Kabhre,13.034193548387098,144.62,17.03451612903226,10.068387096774194,10.562903225806451,78.19967741935484,1.65
