Year,Month,District,Temp_2m,Precip,MaxTemp_2m,MinTemp_2m,Humidity_2m,Pressure,WindSpeed_50m
2000,1,Jhapa,14.175483870967742,0.49,21.813225806451616,9.054193548387095,3.9967741935483874,93.42612903225806,2.63741935483871
2000,2,Jhapa,14.657241379310346,11.5,22.54310344827586,8.762413793103448,3.523103448275862,93.3006896551724,3.0855172413793106
2000,3,Jhapa,20.48,5.12,28.62451612903226,13.697096774193549,3.522903225806452,93.0758064516129,3.3851612903225807
2000,4,Jhapa,25.517333333333333,85.27,32.838,18.68433333333333,7.543333333333334,92.72466666666666,3.423
2000,5,Jhapa,26.67064516129032,63.7,32.00935483870968,21.944193548387094,14.572258064516127,92.64290322580644,3.1129032258064515
2000,6,Jhapa,26.750666666666667,173.47,31.193,23.05033333333333,17.424,92.40666666666668,3.4126666666666665
2000,7,Jhapa,,125.15,29.611612903225808,22.98741935483871,18.593870967741932,92.34806451612904,3.698709677419355
2000,8,Jhapa,25.69322580645161,177.13,29.56064516129032,22.64774193548387,18.615806451612904,92.48612903225806,3.177096774193548
2000,9,Jhapa,23.70133333333333,165.08,27.279,20.852,16.88266666666667,92.79433333333331,3.102
2000,10,Jhapa,,,28.84967741935484,19.21935483870968,12.65741935483871,93.0832258064516,2.3770967741935483
2000,11,Jhapa,19.208,4.82,25.616333333333333,14.667333333333334,8.448333333333332,93.411,2.3593333333333333
2000,12,Jhapa,15.413870967741936,0.09,22.831935483870968,10.795806451612904,4.865806451612904,93.48516129032258,2.105483870967742
2001,1,Jhapa,13.580967741935485,0.19,21.46225806451613,8.536129032258065,3.3509677419354835,93.3332258064516,2.509677419354839
2001,2,Jhapa,17.229285714285716,2.17,25.53357142857143,11.198214285714286,3.113928571428571,93.20142857142856,2.919285714285714
2001,3,Jhapa,21.794838709677418,7.46,30.09935483870968,14.968064516129033,3.218709677419355,93.13129032258064,3.349677419354838
2001,4,Jhapa,,60.86,33.39366666666667,19.122666666666664,6.609666666666667,92.931,3.572
2001,5,Jhapa,26.857741935483872,76.19,32.34032258064516,21.872258064516128,14.176774193548388,92.59,3.088709677419355
2001,6,Jhapa,26.598000000000003,170.29,31.042666666666666,22.888666666666666,17.600666666666665,92.322,4.021333333333334
2001,7,Jhapa,26.753870967741936,194.24,30.926451612903225,23.24870967741936,18.67258064516129,92.36612903225806,3.757741935483871
2001,8,Jhapa,26.03903225806452,177.65,29.85516129032258,23.026129032258066,18.766451612903225,92.53806451612904,2.9658064516129032
2001,9,Jhapa,23.97833333333333,205.87,27.188333333333333,21.445666666666668,17.488999999999997,92.86433333333332,2.565
2001,10,Jhapa,22.141935483870967,115.08,26.24516129032258,19.003225806451614,14.051935483870968,93.2125806451613,2.099032258064516
2001,11,Jhapa,18.712,5.680000000000001,24.254666666666665,14.958333333333334,9.565333333333331,93.54733333333334,2.006333333333333
2001,12,Jhapa,14.755806451612903,0.0,21.22903225806452,10.660322580645165,5.828709677419355,93.7341935483871,1.9225806451612903
2002,1,Jhapa,,7.979999999999999,21.161612903225805,10.010645161290322,5.362580645161291,93.55806451612904,2.442903225806452
2002,2,Jhapa,17.209285714285716,4.090000000000001,25.068928571428568,11.444642857142856,4.6971428571428575,93.58321428571428,2.8760714285714286
2002,3,Jhapa,22.00483870967742,29.36,29.771290322580644,15.426774193548388,5.126451612903225,93.19709677419355,3.1406451612903226
2002,4,Jhapa,24.33833333333333,72.41,30.64966666666667,18.747,10.151000000000002,92.98266666666667,3.5146666666666664
2002,5,Jhapa,25.990322580645163,,31.648709677419355,20.98354838709677,13.596451612903229,92.6283870967742,3.466774193548387
2002,6,Jhapa,26.77533333333333,147.74,31.505333333333333,22.82133333333333,17.18566666666667,92.45833333333331,3.544
2002,7,Jhapa,25.876129032258063,,29.270967741935483,23.135161290322586,18.99903225806452,92.2958064516129,2.7735483870967745
2002,8,Jhapa,24.90032258064516,183.42,28.17129032258064,22.123548387096776,18.65096774193548,92.56774193548388,3.576774193548387
2002,9,Jhapa,24.07633333333333,120.07,28.176666666666662,20.895,16.398333333333333,92.96066666666668,3.112
2002,10,Jhapa,21.80290322580645,16.52,26.990967741935485,17.96709677419355,12.48258064516129,93.28774193548388,2.130967741935484
2002,11,Jhapa,19.197333333333333,1.99,25.788666666666664,14.642,8.606666666666666,93.46466666666667,2.3016666666666667
2002,12,Jhapa,15.287741935483872,2.51,22.29806451612903,10.788064516129031,5.522258064516129,93.55967741935484,2.111935483870968
2003,1,Jhapa,13.275806451612905,4.52,21.03806451612903,8.465483870967741,3.788064516129032,93.6525806451613,2.319032258064516
2003,2,Jhapa,16.498571428571427,42.94,23.5775,11.407857142857145,5.625,93.4825,2.827142857142857
2003,3,Jhapa,20.25709677419355,13.51,27.31903225806452,14.323225806451612,6.535161290322581,93.2432258064516,3.088709677419355
2003,4,Jhapa,26.131,22.08,33.26766666666666,19.558,7.755666666666667,92.98133333333334,3.2903333333333333
2003,5,Jhapa,26.970645161290324,,33.104838709677416,21.01290322580645,11.09741935483871,92.70032258064516,3.0916129032258066
2003,6,Jhapa,27.881,186.28,32.843666666666664,23.644333333333336,16.110333333333333,92.28433333333332,3.35
2003,7,Jhapa,25.291935483870965,370.12,28.323870967741936,22.78967741935484,19.02516129032258,92.55612903225806,3.3693548387096777
2003,8,Jhapa,25.498064516129038,116.52,28.82032258064516,22.77387096774193,19.18967741935484,92.58129032258064,3.302258064516129
2003,9,Jhapa,24.43,115.76,27.76966666666667,21.845,17.85533333333333,92.82366666666668,3.1056666666666666
